"","StrainID","Drug","metric","date","median_value","perc","perc_inhibition","SILVA_Species","Strain_Info","GTDB_08-rs214_taxonomy"
"625","JEB80350","Veh","AUC","20260102",28.5767,115.7775,-15.7775,"Providencia alcalifaciens","DSM 6191","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Providencia;s__Providencia alcalifaciens"
"626","JEB80350","PFOSNO-high","AUC","20260409",21.2017,89.8138,10.1862,"Providencia alcalifaciens","DSM 6191","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Providencia;s__Providencia alcalifaciens"
"627","JEB80350","Veh","AUC","20260301",33.1911,89.6572,10.3428,"Providencia alcalifaciens","DSM 6191","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Providencia;s__Providencia alcalifaciens"
"628","JEB47454","Veh","AUC","20260607",33.2074,89.3037,10.6963,"Bacteroides caccae","DSM 79388","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae"
"629","JEB47454","PFOS-low","AUC","20260407",43.7429,123.6128,-23.6128,"Bacteroides caccae","DSM 79388","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae"
"630","JEB47454","Veh","AUC","20260522",50.124,107.7814,-7.7814,"Bacteroides caccae","DSM 79388","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae"
"631","JEB47454","PFOS-low","AUC","20260512",22.588,120.6338,-20.6338,"Bacteroides caccae","DSM 79388","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae"
"632","JEB47454","Veh","AUC","20260506",37.0431,92.6013,7.3987,"Bacteroides caccae","DSM 79388","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae"
"633","JEB47454","PFOS-low","AUC","20260116",22.4877,85.3477,14.6523,"Bacteroides caccae","DSM 79388","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae"
"634","JEB14887","PFOS-low","AUC","20260418",42.1931,98.3122,1.6878,"Streptococcus anginosus","DSM 38879","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus anginosus"
"635","JEB14887","PFOSNO-low","AUC","20260331",50.395,93.4892,6.5108,"Streptococcus anginosus","DSM 38879","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus anginosus"
"636","JEB14887","Veh","AUC","20260408",30.9207,106.4415,-6.4415,"Streptococcus anginosus","DSM 38879","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus anginosus"
"637","JEB14887","Veh","AUC","20260110",45.0526,109.4704,-9.4704,"Streptococcus anginosus","DSM 38879","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus anginosus"
"638","JEB44385","PFOSNO-low","AUC","20260404",57.1184,97.8184,2.1816,"Anaerostipes hadrus","DSM 33878","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus"
"639","JEB44385","Veh","AUC","20260318",37.3623,111.0572,-11.0572,"Anaerostipes hadrus","DSM 33878","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus"
"640","JEB44385","PFOS-high","AUC","20260221",53.8396,86.3525,13.6475,"Anaerostipes hadrus","DSM 33878","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus"
"641","JEB44385","PFOS-low","AUC","20260406",34.4912,57.4987,42.5013,"Anaerostipes hadrus","DSM 33878","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus"
"642","JEB44385","Veh","AUC","20260317",38.0668,102.5299,-2.5299,"Anaerostipes hadrus","DSM 33878","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus"
"643","JEB44385","PFOS-high","AUC","20260401",57.8713,101.8875,-1.8875,"Anaerostipes hadrus","DSM 33878","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus"
"644","JEB44385","PFOSNO-high","AUC","20260120",25.9432,57.254,42.746,"Anaerostipes hadrus","DSM 33878","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus"
"645","JEB44385","PFOS-low","AUC","20260205",50.3179,80.3719,19.6281,"Anaerostipes hadrus","DSM 33878","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus"
"646","JEB68071","PFOS-high","AUC","20260122",47.9923,108.8264,-8.82640000000001,"Streptococcus koreensis","DSM 75491","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus koreensis"
"647","JEB68071","PFOS-low","AUC","20260227",57.0643,114.5746,-14.5746,"Streptococcus koreensis","DSM 75491","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus koreensis"
"648","JEB68071","PFOS-high","AUC","20260317",27.5697,112.4692,-12.4692,"Streptococcus koreensis","DSM 75491","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus koreensis"
"649","JEB68071","Veh","AUC","20260201",41.0082,126.9081,-26.9081,"Streptococcus koreensis","DSM 75491","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus koreensis"
"650","JEB68071","PFOS-low","AUC","20260329",56.1477,85.8134,14.1866,"Streptococcus koreensis","DSM 75491","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus koreensis"
"651","JEB68071","PFOS-low","AUC","20260305",23.1754,97.4279,2.57210000000001,"Streptococcus koreensis","DSM 75491","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus koreensis"
"652","JEB99836","PFOS-high","AUC","20260629",29.6266,94.9271,5.0729,"Blautia sp. SC05B48","DSM 64952","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. SC05B48"
"653","JEB99836","PFOS-low","AUC","20260313",35.0583,89.3984,10.6016,"Blautia sp. SC05B48","DSM 64952","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. SC05B48"
"654","JEB99836","PFOSNO-low","AUC","20260627",54.8262,66.1991,33.8009,"Blautia sp. SC05B48","DSM 64952","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. SC05B48"
"655","JEB99836","Veh","AUC","20260323",38.9994,100.7922,-0.792199999999994,"Blautia sp. SC05B48","DSM 64952","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. SC05B48"
"656","JEB99836","PFOSNO-low","AUC","20260128",36.4338,130.0602,-30.0602,"Blautia sp. SC05B48","DSM 64952","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. SC05B48"
"657","JEB99836","PFOSNO-high","AUC","20260124",24.9096,124.2266,-24.2266,"Blautia sp. SC05B48","DSM 64952","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. SC05B48"
"658","JEB99836","PFOS-high","AUC","20260628",41.3956,103.4982,-3.4982,"Blautia sp. SC05B48","DSM 64952","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. SC05B48"
"659","JEB90293","PFOS-low","AUC","20260318",41.7886,87.738,12.262,"Veillonella montpellierensis","DSM 69782","NA;s__Veillonella montpellierensis"
"660","JEB90293","PFOSNO-high","AUC","20260212",42.0155,76.113,23.887,"Veillonella montpellierensis","DSM 69782","NA;s__Veillonella montpellierensis"
"661","JEB90293","PFOS-high","AUC","20260327",47.1854,99.0556,0.944400000000002,"Veillonella montpellierensis","DSM 69782","NA;s__Veillonella montpellierensis"
"662","JEB90293","PFOSNO-high","AUC","20260225",39.1491,71.2316,28.7684,"Veillonella montpellierensis","DSM 69782","NA;s__Veillonella montpellierensis"
"663","JEB90293","PFOSNO-high","AUC","20260708",58.1311,113.1207,-13.1207,"Veillonella montpellierensis","DSM 69782","NA;s__Veillonella montpellierensis"
"664","JEB50927","PFOS-high","AUC","20260609",53.0991,101.4064,-1.4064,"Blautia wexlerae","DSM 45043","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia wexlerae"
"665","JEB50927","Veh","AUC","20260519",58.9283,101.408,-1.408,"Blautia wexlerae","DSM 45043","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia wexlerae"
"666","JEB50927","PFOS-high","AUC","20260326",48.62,98.3413,1.6587,"Blautia wexlerae","DSM 45043","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia wexlerae"
"667","JEB50927","Veh","AUC","20260610",26.3122,106.3524,-6.3524,"Blautia wexlerae","DSM 45043","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia wexlerae"
"668","JEB50927","Veh","AUC","20260509",25.7058,86.5504,13.4496,"Blautia wexlerae","DSM 45043","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia wexlerae"
"669","JEB50927","PFOS-high","AUC","20260423",21.6509,89.58,10.42,"Blautia wexlerae","DSM 45043","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia wexlerae"
"670","JEB50927","PFOSNO-high","AUC","20260611",44.1131,106.9095,-6.90949999999999,"Blautia wexlerae","DSM 45043","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia wexlerae"
"671","JEB87339","Veh","AUC","20260204",48.6473,78.2702,21.7298,"Clostridium cochlearium","DSM 43682","d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium cochlearium"
"672","JEB87339","PFOSNO-low","AUC","20260515",40.1449,92.2918,7.7082,"Clostridium cochlearium","DSM 43682","d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium cochlearium"
"673","JEB87339","PFOSNO-high","AUC","20260221",25.7333,84.5186,15.4814,"Clostridium cochlearium","DSM 43682","d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium cochlearium"
"674","JEB87339","PFOSNO-high","AUC","20260114",58.2099,60.2071,39.7929,"Clostridium cochlearium","DSM 43682","d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium cochlearium"
"675","JEB87339","PFOSNO-low","AUC","20260630",50.2637,119.1112,-19.1112,"Clostridium cochlearium","DSM 43682","d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium cochlearium"
"676","JEB87339","PFOSNO-high","AUC","20260227",37.5887,138.0831,-38.0831,"Clostridium cochlearium","DSM 43682","d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium cochlearium"
"677","JEB87339","PFOSNO-low","AUC","20260128",30.5318,96.4239,3.5761,"Clostridium cochlearium","DSM 43682","d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium cochlearium"
"678","JEB87339","PFOSNO-high","AUC","20260312",54.4952,106.3875,-6.3875,"Clostridium cochlearium","DSM 43682","d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium cochlearium"
"679","JEB96246","PFOSNO-low","AUC","20260602",45.1774,115.6766,-15.6766,"Clostridium symbiosum","DSM 70098","NA;s__Clostridium symbiosum"
"680","JEB96246","Veh","AUC","20260126",38.8613,87.9843,12.0157,"Clostridium symbiosum","DSM 70098","NA;s__Clostridium symbiosum"
"681","JEB96246","PFOSNO-low","AUC","20260221",40.0072,107.2438,-7.24379999999999,"Clostridium symbiosum","DSM 70098","NA;s__Clostridium symbiosum"
"682","JEB96246","PFOSNO-low","AUC","20260204",36.0338,113.8986,-13.8986,"Clostridium symbiosum","DSM 70098","NA;s__Clostridium symbiosum"
"683","JEB96246","Veh","AUC","20260525",38.9128,84.9419,15.0581,"Clostridium symbiosum","DSM 70098","NA;s__Clostridium symbiosum"
"684","JEB96246","PFOS-low","AUC","20260612",35.9175,119.8619,-19.8619,"Clostridium symbiosum","DSM 70098","NA;s__Clostridium symbiosum"
"685","JEB96246","Veh","AUC","20260428",56.6448,106.4318,-6.4318,"Clostridium symbiosum","DSM 70098","NA;s__Clostridium symbiosum"
"686","JEB96246","Veh","AUC","20260619",27.4668,84.0863,15.9137,"Clostridium symbiosum","DSM 70098","NA;s__Clostridium symbiosum"
"687","JEB74883","PFOS-low","AUC","20260216",36.7261,87.6341,12.3659,"Prevotella copri","DSM 51057","NA;s__Prevotella copri"
"688","JEB74883","PFOSNO-low","AUC","20260604",44.3124,100.0445,-0.0444999999999993,"Prevotella copri","DSM 51057","NA;s__Prevotella copri"
"689","JEB74883","Veh","AUC","20260209",45.7688,101.3553,-1.3553,"Prevotella copri","DSM 51057","NA;s__Prevotella copri"
"690","JEB74883","PFOS-low","AUC","20260316",50.1356,138.7495,-38.7495,"Prevotella copri","DSM 51057","NA;s__Prevotella copri"
"691","JEB74883","PFOSNO-low","AUC","20260330",29.2199,84.6771,15.3229,"Prevotella copri","DSM 51057","NA;s__Prevotella copri"
"692","JEB77002","Veh","AUC","20260319",46.0713,94.6387,5.3613,"Coprococcus catus","DSM 76395","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus catus"
"693","JEB77002","PFOS-high","AUC","20260523",27.9638,103.9038,-3.9038,"Coprococcus catus","DSM 76395","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus catus"
"694","JEB77002","PFOS-high","AUC","20260517",39.0957,89.1311,10.8689,"Coprococcus catus","DSM 76395","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus catus"
"695","JEB77002","PFOS-low","AUC","20260702",26.4519,118.5759,-18.5759,"Coprococcus catus","DSM 76395","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus catus"
"696","JEB77002","PFOS-high","AUC","20260502",42.1724,110.3284,-10.3284,"Coprococcus catus","DSM 76395","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus catus"
"697","JEB77002","PFOS-high","AUC","20260614",31.8162,84.7397,15.2603,"Coprococcus catus","DSM 76395","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus catus"
"698","JEB77002","PFOSNO-high","AUC","20260502",33.252,129.0209,-29.0209,"Coprococcus catus","DSM 76395","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus catus"
"699","JEB77002","PFOS-high","AUC","20260519",25.2554,100.6642,-0.664199999999994,"Coprococcus catus","DSM 76395","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus catus"
"700","JEB48849","PFOS-low","AUC","20260502",21.175,94.1038,5.89619999999999,"Bifidobacterium animalis","DSM 16448","d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium animalis"
"701","JEB48849","Veh","AUC","20260323",35.2664,141.6134,-41.6134,"Bifidobacterium animalis","DSM 16448","d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium animalis"
"702","JEB48849","PFOS-low","AUC","20260227",53.2676,101.2633,-1.2633,"Bifidobacterium animalis","DSM 16448","d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium animalis"
"703","JEB48849","Veh","AUC","20260226",50.3962,105.6537,-5.6537,"Bifidobacterium animalis","DSM 16448","d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium animalis"
"704","JEB22343","PFOSNO-low","AUC","20260403",20.2786,103.4385,-3.4385,"Alistipes onderdonkii","DSM 45005","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii"
"705","JEB22343","PFOS-high","AUC","20260301",55.2981,110.3011,-10.3011,"Alistipes onderdonkii","DSM 45005","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii"
"706","JEB22343","PFOS-low","AUC","20260508",48.0965,102.215,-2.215,"Alistipes onderdonkii","DSM 45005","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii"
"707","JEB22343","PFOS-high","AUC","20260306",40.5228,108.919,-8.919,"Alistipes onderdonkii","DSM 45005","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii"
"708","JEB22343","PFOSNO-high","AUC","20260219",49.5641,66.8638,33.1362,"Alistipes onderdonkii","DSM 45005","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii"
"709","JEB22343","PFOS-low","AUC","20260410",41.5728,115.7011,-15.7011,"Alistipes onderdonkii","DSM 45005","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii"
"710","JEB22343","PFOSNO-high","AUC","20260125",30.1881,119.7735,-19.7735,"Alistipes onderdonkii","DSM 45005","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii"
"711","JEB51991","PFOS-low","AUC","20260420",57.6692,93.9597,6.0403,"Bifidobacterium pseudolongum","DSM 15770","d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pseudolongum"
"712","JEB51991","PFOSNO-low","AUC","20260417",51.6203,124.4145,-24.4145,"Bifidobacterium pseudolongum","DSM 15770","d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pseudolongum"
"713","JEB51991","PFOSNO-low","AUC","20260610",41.6257,109.0488,-9.0488,"Bifidobacterium pseudolongum","DSM 15770","d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pseudolongum"
"714","JEB51991","Veh","AUC","20260226",37.8915,86.0477,13.9523,"Bifidobacterium pseudolongum","DSM 15770","d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pseudolongum"
"715","JEB51991","PFOS-low","AUC","20260608",51.6881,99.8047,0.195300000000003,"Bifidobacterium pseudolongum","DSM 15770","d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pseudolongum"
"716","JEB51991","PFOS-low","AUC","20260617",53.5383,89.9914,10.0086,"Bifidobacterium pseudolongum","DSM 15770","d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pseudolongum"
"717","JEB51991","PFOSNO-high","AUC","20260612",44.0651,89.4186,10.5814,"Bifidobacterium pseudolongum","DSM 15770","d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pseudolongum"
"718","JEB51991","PFOS-low","AUC","20260509",56.2118,138.9182,-38.9182,"Bifidobacterium pseudolongum","DSM 15770","d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pseudolongum"
"719","JEB79269","PFOS-low","AUC","20260525",21.037,97.5936,2.4064,"Bifidobacterium dentium","DSM 61759","d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium dentium"
"720","JEB79269","PFOS-high","AUC","20260128",55.6159,88.3547,11.6453,"Bifidobacterium dentium","DSM 61759","d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium dentium"
"721","JEB79269","PFOS-low","AUC","20260529",54.274,113.5076,-13.5076,"Bifidobacterium dentium","DSM 61759","d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium dentium"
